User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
OneTVataTime,USA,Vote #Republican if you believe in law and order and support the police. Remember @realDonaldTrump has the endorsem… https://t.co/GVNUy17Lws,1587,840,600,8/9/2017 16:24,10/26/2020 16:24,0,"[{'text': 'Republican', 'indices': [5, 16]}]"
Rodolfo_Tweets,St George UT USA,"🇺🇸Munoz Auto Sales Inc🇺🇸 #Home of the #Awesome #Deals! No #matter if you’re #Democrat , #Republican or #Independent… https://t.co/K35eipVlQt",89,65,909,8/26/2012 2:51,10/26/2020 16:21,0,"[{'text': 'Home', 'indices': [25, 30]}, {'text': 'Awesome', 'indices': [38, 46]}, {'text': 'Deals', 'indices': [47, 53]}, {'text': 'matter', 'indices': [58, 65]}, {'text': 'Democrat', 'indices': [76, 85]}, {'text': 'Republican', 'indices': [88, 99]}, {'text': 'Independent', 'indices': [103, 115]}]"
JLightbearer,United States,"@CBNNews NOW is the TIME to END the
#Republican Regime of CHAOS

✍ Write Us In TODAY -Nov 3rd
To UNSEAT… https://t.co/B4cQTM8joh",419,101,5952,12/1/2016 14:03,10/26/2020 16:20,0,"[{'text': 'Republican', 'indices': [36, 47]}]"
KennethC10,,@seungminkim @washingtonpost the #Republican playbook you alluded to in your article must be outlawed never to be f… https://t.co/oIt72h2vqL,114,57,17059,12/21/2010 18:50,10/26/2020 16:20,0,"[{'text': 'Republican', 'indices': [33, 44]}]"
jwsapp,ℂ𝕒𝕣𝕞𝕖𝕝-𝕓𝕪-𝕥𝕙𝕖-𝕊𝕖𝕒,And this is the best reason proffered for defeating #Trump and the hard-core #Republican legislators. If you want… https://t.co/FoEqOxhyU2,448,241,14865,6/23/2008 15:56,10/26/2020 16:20,0,"[{'text': 'Trump', 'indices': [52, 58]}, {'text': 'Republican', 'indices': [77, 88]}]"
MimiTexasAngel,Planet Earth,No worries @JoeBiden is the most Conservative Nixon Kissinger Reagan Privatization #Republican on Earth ~… https://t.co/zvlvsqwqn1,4575,4412,341418,4/2/2012 21:51,10/26/2020 16:17,0,"[{'text': 'Republican', 'indices': [83, 94]}]"
DarwunStJames,"California, USA","How Many #REPUBLICAN SENIORS will #VoteBlue to #SaveSocialSecurity

BEWARE
TRUMP Will TERMINATE SOCIAL SECURITY &amp; M… https://t.co/TKQYRK96y1",23944,29852,18867,2/15/2012 18:10,10/26/2020 16:17,2,"[{'text': 'REPUBLICAN', 'indices': [9, 20]}, {'text': 'VoteBlue', 'indices': [34, 43]}, {'text': 'SaveSocialSecurity', 'indices': [47, 66]}]"
JackieFry,The South,@lesleyabravanel @realDonaldTrump @nypost Read it and weep #Cupcake. The #Republican are partying already.  #Trump2020Landslide,4866,4841,63996,5/17/2009 22:10,10/26/2020 16:14,0,"[{'text': 'Cupcake', 'indices': [59, 67]}, {'text': 'Republican', 'indices': [73, 84]}, {'text': 'Trump2020Landslide', 'indices': [108, 127]}]"
BungalowBills1,Jefferson's lost Republic,"@nytimes Breitbart News, The Gateway Pundit, The Washington Examiner have always promoted @realDonaldTrump, the onl… https://t.co/9Z1YVVcRpt",813,768,20549,2/19/2009 12:24,10/26/2020 16:14,0,[]
BungalowBills1,Jefferson's lost Republic,@gatewaypundit spread fake news? Well Jim does prop @realDonaldTrump as a #conservative. That's your first clue GP… https://t.co/4LHOU7aycR,813,768,20549,2/19/2009 12:24,10/26/2020 16:12,0,"[{'text': 'conservative', 'indices': [74, 87]}]"
donnac58,"Oceanside, CA","The dishonesty the #Republican Party is very disheartening and just plain disgusting. 

#VoteBlueToSaveAmerica… https://t.co/qfeB44XxWs",3523,3281,77780,1/18/2011 6:00,10/26/2020 16:11,1,"[{'text': 'Republican', 'indices': [19, 30]}, {'text': 'VoteBlueToSaveAmerica', 'indices': [88, 110]}]"
madamyez,,"If #Pence isn't gonna be there,
then 2 or 3 more #Republican Senators voting NO on #AmyConeyBarrett could sink her… https://t.co/KoR0q88QH9",4952,1711,260717,4/13/2010 14:18,10/26/2020 16:11,0,"[{'text': 'Pence', 'indices': [3, 9]}, {'text': 'Republican', 'indices': [49, 60]}, {'text': 'AmyConeyBarrett', 'indices': [83, 99]}]"
JLightbearer,United States,"@CBSEveningNews NOW is the TIME to END the
#Republican Regime of CHAOS

✍ Write Us In TODAY -Nov 3rd
To UNSEAT… https://t.co/8gACIe7yWu",419,101,5952,12/1/2016 14:03,10/26/2020 16:09,0,"[{'text': 'Republican', 'indices': [43, 54]}]"
JLightbearer,United States,"@CBS_Herridge @CBSThisMorning @CBSNews NOW is the TIME to END the
#Republican Regime of CHAOS

✍ Write Us In TODAY… https://t.co/ZQPgmgKV9R",419,101,5952,12/1/2016 14:03,10/26/2020 16:09,0,"[{'text': 'Republican', 'indices': [66, 77]}]"
bri4change2020,,"If you’re a loyal #Republican #GOP from the days of Reagan, Bush and McCain, respect their legacy and vote OUT dona… https://t.co/5OBiVR2z4V",4958,4522,38034,8/15/2019 23:16,10/26/2020 16:09,0,"[{'text': 'Republican', 'indices': [18, 29]}, {'text': 'GOP', 'indices': [30, 34]}]"
KallmanJenny,,Worst mayor EVER. Pls bring in a #Republican https://t.co/jjcVaqus3C,73,1,58,10/26/2020 11:33,10/26/2020 16:08,0,"[{'text': 'Republican', 'indices': [33, 44]}]"
aacrecelius,"Indianapolis, IN","""#Republican party has become dramatically more #illiberal in the past two decades and now more closely resembles r… https://t.co/MIeMLNcN0v",1277,717,10903,11/4/2010 15:39,10/26/2020 16:04,0,"[{'text': 'Republican', 'indices': [1, 12]}, {'text': 'illiberal', 'indices': [48, 58]}]"
johnhpetroff,"La Porte, IN","#Capitalism is choosing green. Frackers are going bankrupt WITHOUT government banning UNDER TRUMP. ""Green"" companie… https://t.co/6sEtkW3JT0",5807,5516,21975,3/14/2018 16:38,10/26/2020 16:03,2,"[{'text': 'Capitalism', 'indices': [0, 11]}]"
CUPAcademic,Cambridge and New York,Our collection for the US Election includes a wide range of books including 'Outsiders at Home' by @NazitaLajevardi… https://t.co/Q3Wdc0sJYG,1468,19828,6330,1/14/2009 14:32,10/26/2020 16:03,3,[]
KeepAG_2020,,Anyone else feel like Trump rallies always seem like a lot of fun and optimistic while Biden rallies or literally a… https://t.co/xNJwITK7Xh,21,9,401,10/30/2019 13:52,10/26/2020 16:03,0,[]
JLightbearer,United States,"@theangiestanton @NikemaWilliams NOW is the TIME to END the
#Republican Regime of CHAOS

✍ Write Us In TODAY -Nov 3… https://t.co/0Ul5Qwl2nc",419,101,5952,12/1/2016 14:03,10/26/2020 16:02,0,"[{'text': 'Republican', 'indices': [60, 71]}]"
3rdoptionparty,"San Diego, CA",Howdy #Illinois U have voted #Republican or #Democrat for nearly 250 years. How is that going? Trying to make thing… https://t.co/nkbOVOk2Vh,262,9,1164,8/3/2019 4:42,10/26/2020 16:02,0,"[{'text': 'Illinois', 'indices': [6, 15]}, {'text': 'Republican', 'indices': [29, 40]}, {'text': 'Democrat', 'indices': [44, 53]}]"
BlackCovid_19,,"Why Should I Take A New Journey?

Visit our website for more Information
https://t.co/tIwzmh3YZV
.
.
.… https://t.co/3uRKNbq11z",0,3,144,5/4/2020 20:02,10/26/2020 16:02,1,[]
DaleBleu,,Save the US! This is what the #Republican party looks like from afar. #trump killed the #gop.… https://t.co/NoFyKqCkJL,212,38,3931,6/21/2020 15:24,10/26/2020 16:02,0,"[{'text': 'Republican', 'indices': [30, 41]}, {'text': 'trump', 'indices': [70, 76]}, {'text': 'gop', 'indices': [88, 92]}]"
JillPiggott,"Maine & New Brunswick, Canada","Leading GOP strategist: Trump/Trumpism is the ""logical conclusion"" &amp; ""natural product of the seeds of race, self-de… https://t.co/cChi6Oskgr",1877,1730,30979,3/25/2015 22:00,10/26/2020 16:02,0,[]
MagaNews20201,,"The Trump Administration continues to score victories in Middle East diplomacy.
https://t.co/ZQmL7OlIeu
#trump… https://t.co/E9mYQY927J",3,2,25,6/26/2020 8:55,10/26/2020 16:01,0,"[{'text': 'trump', 'indices': [104, 110]}]"
RawConservativ1,,"Democratic presidential candidate Joe Biden addressed a Pennsylvania rally on Saturday, twice called President Dona… https://t.co/KgtOG2t8N1",0,24,20,7/23/2020 11:21,10/26/2020 16:01,0,[]
RyanGre32542342,,Rep. Jim Jordan was on Fox on Sunday and emphasized the fact that they have independently verified the authenticity… https://t.co/lmBVRweVRk,0,16,17,6/25/2020 9:43,10/26/2020 16:01,0,[]
PatriotTruthNe1,,"The news  comes one day after emails, pornographic and drug-filled photos and videos of his son Hunter Biden were p… https://t.co/8NQlSRoJ9D",0,17,16,7/13/2020 13:23,10/26/2020 16:01,0,[]
patriot_simply,,Joe Biden sat down for an interview with 60 Minutes host Norah O’Donnell and it didn’t go well.… https://t.co/ZgOy7gOVF5,0,6,19,7/13/2020 13:17,10/26/2020 16:01,0,[]
seahorsebend,"Katy, Texas","Love this invitation design by Paperless Post! If you choose to host a party, keep it small and safe. We are just d… https://t.co/ddcbNIv306",163,40,1141,8/30/2014 19:55,10/26/2020 16:01,0,[]
Hotpage_News,United States,Jared Kushner ripped to shreds for Fox New comments 'Black Americans have to want to be successful' - #Biden… https://t.co/4YbitQS2Eb,12972,25734,295320,3/12/2009 14:16,10/26/2020 15:59,0,"[{'text': 'Biden', 'indices': [102, 108]}]"
jimmyarturopaiz,"Savannah, GA","Anyone confused about the #gop, #republican, white #supremacist agenda in our #nation, need only to review their… https://t.co/Y2cGiSyE6Z",95,9,274,12/22/2018 21:23,10/26/2020 15:59,0,"[{'text': 'gop', 'indices': [26, 30]}, {'text': 'republican', 'indices': [32, 43]}, {'text': 'supremacist', 'indices': [51, 63]}, {'text': 'nation', 'indices': [78, 85]}]"
goinglikesixty,"Port Charlotte, Florida","Rare #Floriduh #Republican spotted
#TrumpIsALaughingStock https://t.co/7UobFWuCpi",4985,2540,24699,3/26/2010 0:42,10/26/2020 15:58,0,"[{'text': 'Floriduh', 'indices': [5, 14]}, {'text': 'Republican', 'indices': [15, 26]}, {'text': 'TrumpIsALaughingStock', 'indices': [35, 57]}]"
RonnieBissinger,,"@gcforcongress U lie on a daily basis about protecting people with pre-existing conditions.

@GOP are fighting all… https://t.co/yiIBhYII6S",6,160,17776,4/4/2017 18:20,10/26/2020 15:58,0,[]
mikayla32016,"Florida, USA",@marcorubio I think @marcorubio finally gets it and he stood by #Americans in his latest quote about a… https://t.co/Wl2KNpgRZU,539,189,10397,3/4/2016 3:15,10/26/2020 15:57,0,"[{'text': 'Americans', 'indices': [64, 74]}]"
Bojo40Com,Main St. USA,@RepsForBiden When the #Republican senators and congress turn a #teaparty into a #shithole it is too late. Need to… https://t.co/ntcAQC8C59,744,94,12203,3/15/2014 16:59,10/26/2020 15:53,0,"[{'text': 'Republican', 'indices': [23, 34]}, {'text': 'teaparty', 'indices': [64, 73]}, {'text': 'shithole', 'indices': [81, 90]}]"
8w8h8y8,Behind U,"@SenSherrodBrown @matthewjdowd Coward #Republicans in the Senate?

A #Republican says one thing in private &amp; the op… https://t.co/Qv805z4u0R",757,200,15661,2/26/2014 0:32,10/26/2020 15:51,0,"[{'text': 'Republicans', 'indices': [38, 50]}, {'text': 'Republican', 'indices': [69, 80]}]"
Hotpage_News,United States,WATCH: A DELUSIONAL Trump tells Pennsylvania voters that media will stop covering COVID-19 after election - #Biden… https://t.co/5cErlQkDxL,12972,25734,295320,3/12/2009 14:16,10/26/2020 15:49,0,"[{'text': 'Biden', 'indices': [108, 114]}]"
OvertownCyc,"Miami, FL","#OCYC invites you to have a ""virtual lunch"" with Mayoral candidate Daniella Levine Cava this Wed., 10/28 - 12:30-1:… https://t.co/Cas03mRFAu",187,253,482,7/16/2014 22:54,10/26/2020 15:47,0,"[{'text': 'OCYC', 'indices': [0, 5]}]"
BobJacobson_USA,"Patagonia, Arizona  USA",#Republican #FakeNews outlets and media darlings are having to come to grips with the fact that for five years they… https://t.co/ih3EWQTENu,907,504,191,7/21/2009 7:32,10/26/2020 15:44,0,"[{'text': 'Republican', 'indices': [0, 11]}, {'text': 'FakeNews', 'indices': [12, 21]}]"
RogerHarned,"Cincinnati, OH","What is Truth? https://t.co/xQhF68d9do #undecided 
I'm amazed at NO replies. Yes, I read #political opinions of you… https://t.co/NhzZ7SqMLe",1777,375,3375,8/10/2013 17:54,10/26/2020 15:39,0,"[{'text': 'undecided', 'indices': [39, 49]}, {'text': 'political', 'indices': [89, 99]}]"
therealdaisymae,,"#Democrat or #Republican... can we all agree that hotel resort fees are a total scam?! 
#EndResortFees… https://t.co/VGQrhDoUaF",268,59,1934,4/21/2020 2:48,10/26/2020 15:38,1,"[{'text': 'Democrat', 'indices': [0, 9]}, {'text': 'Republican', 'indices': [13, 24]}, {'text': 'EndResortFees', 'indices': [88, 102]}]"
keithwmca,"Dallas, Texas ",@AdamSerwer @attackerman We already know the #RightWing #terrorist are the #Republican @GOP problem! ✌🏼 #VoteHimOut2020 #BidenHarris2020,1406,580,23927,8/26/2011 0:49,10/26/2020 15:38,0,"[{'text': 'RightWing', 'indices': [45, 55]}, {'text': 'terrorist', 'indices': [56, 66]}, {'text': 'Republican', 'indices': [75, 86]}, {'text': 'VoteHimOut2020', 'indices': [104, 119]}, {'text': 'BidenHarris2020', 'indices': [120, 136]}]"
ebromo,,@GOP In line to vote a straight red ballet! #Trump2020Landslide #GOP #Republican,598,38,303,3/20/2010 22:59,10/26/2020 15:32,0,"[{'text': 'Trump2020Landslide', 'indices': [44, 63]}, {'text': 'GOP', 'indices': [64, 68]}, {'text': 'Republican', 'indices': [69, 80]}]"
keithwmca,"Dallas, Texas ",@RexChapman Ole pink hat has her toe tapping’ like a #Republican in an airport bathroom stall! #Biden voters changi… https://t.co/bKF8ZFOxoj,1406,580,23927,8/26/2011 0:49,10/26/2020 15:31,1,"[{'text': 'Republican', 'indices': [53, 64]}, {'text': 'Biden', 'indices': [95, 101]}]"
Hotpage_News,United States,"Fauci and Biden advocate a federal mask mandate, as new COVID-19 infections surge - #Biden #Harris #Trump #Pence… https://t.co/HVy5HMeA7L",12972,25734,295320,3/12/2009 14:16,10/26/2020 15:30,0,"[{'text': 'Biden', 'indices': [84, 90]}, {'text': 'Harris', 'indices': [91, 98]}, {'text': 'Trump', 'indices': [99, 105]}, {'text': 'Pence', 'indices': [106, 112]}]"
keithwmca,"Dallas, Texas ",@BrianSimsPA Ole pink hat has her toe tapping’ like a #Republican in an airport bathroom stall! #Biden voters chang… https://t.co/1MSef81na1,1406,580,23927,8/26/2011 0:49,10/26/2020 15:30,0,"[{'text': 'Republican', 'indices': [54, 65]}, {'text': 'Biden', 'indices': [96, 102]}]"
keithwmca,"Dallas, Texas ",Ole pink hat has her toe tapping’ like a #Republican in an airport bathroom stall! #Biden voters changing peoples’… https://t.co/TSD48rfzRm,1406,580,23927,8/26/2011 0:49,10/26/2020 15:29,0,"[{'text': 'Republican', 'indices': [41, 52]}, {'text': 'Biden', 'indices': [83, 89]}]"
CoinCCmarketing,All Around The World,"wow do not tell me your voting for this puppet right!

vote @realDonaldTrump 4 more years of freedom, lower healtca… https://t.co/T3ZVeJxB65",687,365,2354,12/5/2018 10:22,10/26/2020 15:29,0,[]
StatenIslandYRs,"Staten Island, NY","Congratulations as well to #Republican candidates @AnthonyDeguerre, running to represent Staten Island’s West Shore… https://t.co/w4fFeZCwcc",669,2035,4549,9/29/2010 17:23,10/26/2020 15:28,1,"[{'text': 'Republican', 'indices': [27, 38]}]"
StatenIslandYRs,"Staten Island, NY","🚨 ENDORSEMENT ALERT 🚨

The @NYPost Editorial Board has announced their endorsement of @NMalliotakis, the… https://t.co/SbtpkEpI3h",669,2035,4549,9/29/2010 17:23,10/26/2020 15:28,14,[]
CJPalazzolo,"St Louis, MO + Puget Sound, WA",@OpenSecretsDC @annalecta A circle of wealthy #REPUBLICAN  donors is funding messages stoking largely-disproven vot… https://t.co/mbTKdq3kGo,3201,1937,9228,4/2/2009 22:04,10/26/2020 15:28,0,"[{'text': 'REPUBLICAN', 'indices': [46, 57]}]"
trumpdumpcare,United States,If #DonaldTrump or any #Republican put your children on a cold wet poppy floor and call it a good place would you v… https://t.co/tSBetdwWc2,7029,6410,37914,2/7/2017 15:02,10/26/2020 15:27,1,"[{'text': 'DonaldTrump', 'indices': [3, 15]}, {'text': 'Republican', 'indices': [23, 34]}]"
TXLeadsEnergy,USA,"Climate cultists think building and/or expanding freeways is bad for the weather, so they want to stop both. #Texas… https://t.co/pNlCZaPQdB",189,74,880,12/14/2012 23:33,10/26/2020 15:27,0,"[{'text': 'Texas', 'indices': [109, 115]}]"
etbreck,"Colorado, USA",The #Republican party is corrupt. #VoteThemAllOut2020 https://t.co/lBX5IViZEK,1517,337,34680,3/18/2013 3:26,10/26/2020 15:27,0,"[{'text': 'Republican', 'indices': [4, 15]}, {'text': 'VoteThemAllOut2020', 'indices': [34, 53]}]"
RepCohen,"Memphis, TN","It bears repeating-- #Republican Senators said in 2016 that 237 days was ""too close to the election"" to vote on… https://t.co/HjLoZbpBXX",7082,77383,12237,7/2/2010 15:10,10/26/2020 15:26,250,"[{'text': 'Republican', 'indices': [21, 32]}]"
ivovynckier,Wevelgem (Belgium),"Can the obnoxious uncles stop spoiling the party?
#RudyGiuliani #Rudy #Giuliani #GiulianiBorat #Borat #Borat2… https://t.co/BGiEkKRldc",70,101,2215,9/1/2009 10:49,10/26/2020 15:24,0,"[{'text': 'RudyGiuliani', 'indices': [50, 63]}, {'text': 'Rudy', 'indices': [64, 69]}, {'text': 'Giuliani', 'indices': [70, 79]}, {'text': 'GiulianiBorat', 'indices': [80, 94]}, {'text': 'Borat', 'indices': [95, 101]}, {'text': 'Borat2', 'indices': [102, 109]}]"
MythologyNW,,"#democrats #election #politics #resistance #protest #vote #trump #resist #maga #resisttrump #republican #america 
C… https://t.co/yRfyCyKDfP",6,1,118,5/4/2018 12:16,10/26/2020 15:23,0,"[{'text': 'democrats', 'indices': [0, 10]}, {'text': 'election', 'indices': [11, 20]}, {'text': 'politics', 'indices': [21, 30]}, {'text': 'resistance', 'indices': [31, 42]}, {'text': 'protest', 'indices': [43, 51]}, {'text': 'vote', 'indices': [52, 57]}, {'text': 'trump', 'indices': [58, 64]}, {'text': 'resist', 'indices': [65, 72]}, {'text': 'maga', 'indices': [73, 78]}, {'text': 'resisttrump', 'indices': [79, 91]}, {'text': 'republican', 'indices': [92, 103]}, {'text': 'america', 'indices': [104, 112]}]"
cullenkasunic,"New York, NY","Scathing! And this is in a #Conservative journal! Even if you always voted #republican, you can stop watching… https://t.co/iOtZWT5ER6",280,242,591,5/18/2009 19:07,10/26/2020 15:23,0,"[{'text': 'Conservative', 'indices': [27, 40]}, {'text': 'republican', 'indices': [75, 86]}]"
WaterburyHillWA,PNW,"#Trump isn't a new #RepublicanParty. #DonaldTrump represents a #Republican #ReturnToForm

#AmericanRenaissance",218,27,1175,10/8/2019 3:58,10/26/2020 15:20,0,"[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'RepublicanParty', 'indices': [19, 35]}, {'text': 'DonaldTrump', 'indices': [37, 49]}, {'text': 'Republican', 'indices': [63, 74]}, {'text': 'ReturnToForm', 'indices': [75, 88]}, {'text': 'AmericanRenaissance', 'indices': [90, 110]}]"
trumpdumpcare,United States,"#DonaldTrump and the #Republicans killed 300,000 Americans with #TrumpHasNoPlan #coronavirus . Now lets see how man… https://t.co/c4XgZmckg8",7029,6410,37914,2/7/2017 15:02,10/26/2020 15:20,0,"[{'text': 'DonaldTrump', 'indices': [0, 12]}, {'text': 'Republicans', 'indices': [21, 33]}, {'text': 'TrumpHasNoPlan', 'indices': [64, 79]}, {'text': 'coronavirus', 'indices': [80, 92]}]"
