User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
Livng_Church,Milwaukee,"#CovenantTLC: Inhabitants of the heavenly city care deeply about the earthly city. For #Christians, this includes t… https://t.co/KUxHSobC9k",1281,2911,9869,12/1/2011 23:01,10/27/2020 12:00,0,"[{'text': 'CovenantTLC', 'indices': [0, 12]}, {'text': 'Christians', 'indices': [87, 98]}]"
GuardianNigeria,Nigeria,"CARTOON: Stalemate⁣  https://t.co/uQQESQUTIQ
#Sarcasm #Pandemic #Lampoon #EditorialIllustration #EditorialCartoon… https://t.co/mY1TtySvPG",480,1951898,203537,7/16/2009 12:24,10/27/2020 12:00,4,"[{'text': 'Sarcasm', 'indices': [45, 53]}, {'text': 'Pandemic', 'indices': [54, 63]}, {'text': 'Lampoon', 'indices': [64, 72]}, {'text': 'EditorialIllustration', 'indices': [73, 95]}, {'text': 'EditorialCartoon', 'indices': [96, 113]}]"
TalkStreamLive,,Chris Plante streaming Live https://t.co/BkLzeE6jSL @ChrisPlanteShow #tcot #practicrat #politics #Trump #2020 #talkradio #TSL #TalkRight,1118,3136,74089,9/10/2008 4:06,10/27/2020 12:00,0,"[{'text': 'tcot', 'indices': [69, 74]}, {'text': 'practicrat', 'indices': [75, 86]}, {'text': 'politics', 'indices': [87, 96]}, {'text': 'Trump', 'indices': [97, 103]}, {'text': 'talkradio', 'indices': [110, 120]}, {'text': 'TSL', 'indices': [121, 125]}, {'text': 'TalkRight', 'indices': [126, 136]}]"
lswm_uk,"London, England","With just a week to go until the Nov. 3 election, President Donald Trump and Democrat Joe Biden will criss-cross th… https://t.co/pSv8nmZUwz",2573,1413,2448,5/30/2019 12:33,10/27/2020 12:00,0,[]
mynewpolitics,,"Our inspiration today is about good politics.
What do you think is good politics?
https://t.co/5ZNGVU9y2p
#politics… https://t.co/kkOrN6iceV",143,10,57,8/31/2020 14:22,10/27/2020 12:00,1,"[{'text': 'politics', 'indices': [106, 115]}]"
AintWorthWinnin,,This is a daily reminder to @realDonaldTrump that the game ain't worth #winning if you're breaking all the rules.… https://t.co/S2bwQSk8Sd,0,1,875,6/5/2018 18:16,10/27/2020 12:00,0,"[{'text': 'winning', 'indices': [71, 79]}]"
JohnLPender,Georgia,"For the love of God, can I please watch TV without all the political mudslinging? #Politics",427,727,45441,4/25/2009 18:08,10/27/2020 11:59,2,"[{'text': 'Politics', 'indices': [82, 91]}]"
Zaddins,On your device virtually,What double standard this attitude display. The cards of politics isn't played right. The @EU_Commission said… https://t.co/JSutOUC1ho,124,1288,3999,6/30/2009 13:19,10/27/2020 11:59,2,[]
USPolitiHUB,,"‘Fat and Happy’ With a Conservative Court, Are Republicans Losing a Winning Issue? #politics #news #USPolitiHUB https://t.co/a61E9rufYz",836,509,4625,3/19/2020 19:43,10/27/2020 11:59,0,"[{'text': 'politics', 'indices': [83, 92]}, {'text': 'news', 'indices': [93, 98]}, {'text': 'USPolitiHUB', 'indices': [99, 111]}]"
IAMWRITE,Canada,"Whether or not you support him, Facebook has no right to remove this #campaign ad. If #Americans don't believe this… https://t.co/grbQarXqQd",1442,1339,9539,3/17/2009 2:55,10/27/2020 11:58,1,"[{'text': 'campaign', 'indices': [69, 78]}, {'text': 'Americans', 'indices': [86, 96]}]"
CupOfJoeCanada,,Coronavirus 2020... let's talk about the #Rona... and HOW we talk about it: https://t.co/j38SSpyTio via @YouTube… https://t.co/MhQlFL6LNQ,147,229,32119,8/31/2014 13:29,10/27/2020 11:57,0,"[{'text': 'Rona', 'indices': [41, 46]}]"
artaxis,London,"Uploaded to my Flikr pro photostream. From 2016, London Dada work no 876 "" The Paradoxical Politician"" #photography… https://t.co/8A0dnHsDvX",4224,1636,14008,2/9/2011 11:06,10/27/2020 11:56,0,"[{'text': 'photography', 'indices': [103, 115]}]"
CupOfJoeCanada,,"Box checking, discrimination and the story of Hal Johnson

Progressive politics and racism are not mutually exclusi… https://t.co/F6XLuiDEFS",147,229,32119,8/31/2014 13:29,10/27/2020 11:56,0,[]
chsatish006,"Andhra Pradesh, India.","@iamsrk One word About #Politics 
#AskSRK",726,315,31466,6/22/2017 7:20,10/27/2020 11:55,0,"[{'text': 'Politics', 'indices': [23, 32]}, {'text': 'AskSRK', 'indices': [34, 41]}]"
NeldaEads,"Greenville, TX","@TrevinWax Wow, this is a really good article.  Thank you for putting the upcoming election into perspective.… https://t.co/lE1hyebmcE",658,379,1348,4/29/2013 22:59,10/27/2020 11:54,0,[]
PoliticsITN,,Scots sisters don hilarious Nicola Sturgeon and Boris Johnson costumes for Halloween party https://t.co/XjKcu122BV… https://t.co/7VZJ7oWN9C,28,35,7829,7/8/2020 21:59,10/27/2020 11:54,0,[]
PoliticsITN,,"1 in 5 members of Russia's lower house of parliament have had or currently have Covid-19, official …… https://t.co/Qc7cmP2TTt",28,35,7829,7/8/2020 21:59,10/27/2020 11:53,0,[]
LifeCoachAdam1,Global Citizen ,#Politics Strictly Come Dancing: HRVY And Janette Manrara Top Leaderboard With 'The Best First Dance Ever'… https://t.co/4bfEafCBT8,2866,3780,9234,3/20/2020 1:10,10/27/2020 11:53,0,"[{'text': 'Politics', 'indices': [0, 9]}]"
TLYNPmusic,"Edwardsville, IL",“Loving Your Neighbor With Political Differences” is the topic of discussion on our latest podcast! Special guests… https://t.co/MtYcy5lifF,118,67,724,8/17/2017 12:09,10/27/2020 11:51,1,[]
kempi420,"Phoenix, Arizona",Statistics show that early voting could hit like a        hundred fucking million by election day. That’s like...a… https://t.co/VkACat1jHD,230,127,2461,11/2/2014 1:33,10/27/2020 11:51,0,[]
upstractcom,,"Google #Google #Politics Lawmakers Want to Protect Local Newspapers From Google, Facebook NOW on https://t.co/ROVZr4x8ri",1,1741,123977,3/5/2014 15:12,10/27/2020 11:51,0,"[{'text': 'Google', 'indices': [7, 14]}, {'text': 'Politics', 'indices': [15, 24]}]"
TheEddyLanky,nigeria,"You see a tyrant I see a man bringing order to a dis-ordered world .

#Eddylanky
#Spiritual
#Neoafrobeat
#Nigeria… https://t.co/Juf2d6wukE",474,454,4080,4/16/2011 6:42,10/27/2020 11:48,0,"[{'text': 'Eddylanky', 'indices': [70, 80]}, {'text': 'Spiritual', 'indices': [81, 91]}, {'text': 'Neoafrobeat', 'indices': [92, 104]}, {'text': 'Nigeria', 'indices': [105, 113]}]"
rylcash,USA,"#KRAYKRAYTuesday; Watching the #BIGNUDGE
#WALKBACK &amp; ""JM by the DIGITS"" threat of 
#BILLARY to #BARI44 and now… https://t.co/JsWmJluswn",11710,10654,37626,7/27/2009 19:12,10/27/2020 11:47,0,"[{'text': 'KRAYKRAYTuesday', 'indices': [0, 16]}, {'text': 'BIGNUDGE', 'indices': [31, 40]}, {'text': 'WALKBACK', 'indices': [41, 50]}, {'text': 'BILLARY', 'indices': [87, 95]}, {'text': 'BARI44', 'indices': [99, 106]}]"
netgenius,"Dallas,TX",9 commercials all for politicians bashing each other. Get our world back regular programming 🙇🏻‍♂️ #media #msm #politics,390,2850,15625,5/19/2011 22:40,10/27/2020 11:46,0,"[{'text': 'media', 'indices': [99, 105]}, {'text': 'msm', 'indices': [106, 110]}, {'text': 'politics', 'indices': [111, 120]}]"
marcbsu,"Muncie, Ind. 47304","We won't have to wait long to find out what kind of Super Court justice Amy Coney Barrett will be, @ballstate prof… https://t.co/3tMyNLJBk4",1788,605,6655,4/21/2009 17:37,10/27/2020 11:46,0,[]
poandpo,World,Canadian parliament to probe government's handling coronavirus pandemic https://t.co/oe8GeqxwtW #Politics… https://t.co/voIRB7wyuO,156,3455,1072210,1/11/2011 10:02,10/27/2020 11:45,0,"[{'text': 'Politics', 'indices': [96, 105]}]"
poandpo,World,Tanzania plans acquisition of refrigerated trains for perishable transports https://t.co/o4g3b30lHO #Politics… https://t.co/kcjagOTES1,156,3455,1072210,1/11/2011 10:02,10/27/2020 11:45,0,"[{'text': 'Politics', 'indices': [100, 109]}]"
Sociafy,USA,50 CENT SAYS HE VOTING FOR DONALD TRUMP! BLACK PEOPLE FEEL “BETRAYED”. - via: @realcandaceo https://t.co/VzwAr1Or0t… https://t.co/pfBZMj502T,114,39597,5350,9/30/2011 5:59,10/27/2020 11:45,0,[]
poandpo,World,Ukraine to start clinical trials of coronavirus vaccine https://t.co/vOyCrwBE5m #Politics https://t.co/eQQT8822Zi… https://t.co/n7SrvsKeRJ,156,3455,1072210,1/11/2011 10:02,10/27/2020 11:45,0,"[{'text': 'Politics', 'indices': [80, 89]}]"
poandpo,World,Japan not to join nuclear ban treaty https://t.co/L80kTUo0vj #Politics https://t.co/eQQT8822Zi #Japan #not #to… https://t.co/1bXFVLnuJ8,156,3455,1072210,1/11/2011 10:02,10/27/2020 11:45,0,"[{'text': 'Politics', 'indices': [61, 70]}, {'text': 'Japan', 'indices': [95, 101]}, {'text': 'not', 'indices': [102, 106]}, {'text': 'to', 'indices': [107, 110]}]"
RevFeital,"London, England",Where is love? Love is where we lay down our life for one another.  Love one another as God loves you and I. No dis… https://t.co/Stio24nm3T,640,897,4503,11/29/2011 8:08,10/27/2020 11:43,0,[]
ByTheShoreArt,"Tecumseh,ON & Michigan, USA",**HolidaysAreComing** DIY decorating ideas.  #homeDecor #Fashion #FallStyle #Decor #Mantels #Wreaths #DIY… https://t.co/XJbglpfp7n,708,698,2635,12/6/2017 15:38,10/27/2020 11:43,0,"[{'text': 'homeDecor', 'indices': [45, 55]}, {'text': 'Fashion', 'indices': [56, 64]}, {'text': 'FallStyle', 'indices': [65, 75]}, {'text': 'Decor', 'indices': [76, 82]}, {'text': 'Mantels', 'indices': [83, 91]}, {'text': 'Wreaths', 'indices': [92, 100]}, {'text': 'DIY', 'indices': [101, 105]}]"
Thatcher_legacy,The University of Derby,"Useful link here for resources for those interested in international political economy:
https://t.co/qXUNloB4FY… https://t.co/N3pE85FR8T",2171,2153,6156,2/3/2014 14:56,10/27/2020 11:43,2,[]
carolineradaj,"Madison, WI",.@uw_sjmc’s @prowag has been busy! Part of a @WisAlumni panel last night and now with @nbc15_madison’s… https://t.co/K4bBFnKXSG,3103,1725,27093,12/20/2009 18:29,10/27/2020 11:43,0,[]
jumokefashola,London,"Narrated this thought provoking article by @ZaidJilani on #USElection2020 #finance for @The_Corres 
https://t.co/Kg5NNdeGGt
#politics",6059,5659,19218,2/9/2009 14:32,10/27/2020 11:41,1,"[{'text': 'USElection2020', 'indices': [58, 73]}, {'text': 'finance', 'indices': [74, 82]}, {'text': 'politics', 'indices': [124, 133]}]"
POTUSNetwork,"Washington, DC",Donald Trump Jr. holds MAGA rally in Washington Township on Monday - WDIV ClickOnDetroit #Politics #Government… https://t.co/z9pXB4JgN4,372,220,74898,3/17/2018 21:12,10/27/2020 11:40,0,"[{'text': 'Politics', 'indices': [89, 98]}, {'text': 'Government', 'indices': [99, 110]}]"
ProjectSociafy,USA,Charlie Kirk Held Hostage By Big Tech - via: @charliekirk11 https://t.co/x5JjJkQONJ #politics #videos https://t.co/It4nNKD7yw,85,22745,4270,9/27/2015 1:58,10/27/2020 11:34,0,"[{'text': 'politics', 'indices': [84, 93]}, {'text': 'videos', 'indices': [94, 101]}]"
Rehab_Rover,,#Politics don’t belong in #Sports https://t.co/RFeQ1FMart,1264,609,3705,6/2/2016 23:45,10/27/2020 11:33,0,"[{'text': 'Politics', 'indices': [0, 9]}, {'text': 'Sports', 'indices': [26, 33]}]"
KendallHarmon6,"Summerville, S.C.","@agf's Greg Valliere--""#DisputedElection"" Scenario is Still Alive https://t.co/yEJwBLVuJW #politics #election2020… https://t.co/YRmZ871OjC",2958,1636,56842,11/13/2013 14:15,10/27/2020 11:31,0,"[{'text': 'DisputedElection', 'indices': [23, 40]}, {'text': 'politics', 'indices': [90, 99]}, {'text': 'election2020', 'indices': [100, 113]}]"
crafted4u,New York,@NY1 You've got your numbers reversed - #journalism is certainly gone with the wind leaving #NYC in total ruin! Wha… https://t.co/9BN8Dn9lQB,3987,3159,52505,6/8/2009 15:35,10/27/2020 11:29,0,"[{'text': 'journalism', 'indices': [40, 51]}, {'text': 'NYC', 'indices': [92, 96]}]"
crafted4u,New York,@NY1 You've got your numbers reversed - #journalism is certainly gone with the wind leaving #NYC in total ruin! Wha… https://t.co/52YDUZ89k8,3987,3159,52505,6/8/2009 15:35,10/27/2020 11:28,0,"[{'text': 'journalism', 'indices': [40, 51]}, {'text': 'NYC', 'indices': [92, 96]}]"
LifeCoachAdam1,Global Citizen ,"#Politics Trump’s Weakened Hold on Long Island Leaves King, Zeldin Seats at Risk https://t.co/k55G5JF0Fr via… https://t.co/NJ5JbfKt4X",2866,3780,9234,3/20/2020 1:10,10/27/2020 11:27,0,"[{'text': 'Politics', 'indices': [0, 9]}]"
VernaPolitics,United States,This Is How Every Swing State Is Expected to Vote in the 2020 Election #SmartNews #politics #Election2020 https://t.co/Z1T8PlYF5F,1185,2700,380620,10/10/2008 18:51,10/27/2020 11:27,0,"[{'text': 'SmartNews', 'indices': [71, 81]}, {'text': 'politics', 'indices': [82, 91]}, {'text': 'Election2020', 'indices': [92, 105]}]"
Greekboy8,,"I wonder who’s put a stop to @MarcusRashford becoming sports personality, could #Politics be involved?

Marcus Rash… https://t.co/WKbF2NaWZs",7865,8446,90578,1/10/2011 0:18,10/27/2020 11:26,0,"[{'text': 'Politics', 'indices': [80, 89]}]"
gitika9,secret !,Not much difference... politicians are acting all the time and the actors are playing politics all the time !!! Tha… https://t.co/o0AxGkqoGd,793,2223,8932,1/14/2010 18:24,10/27/2020 11:26,0,[]
damianmcalonan,"England, United Kingdom","#Politics aside...

You have to give #thumbs on this unique &amp; powerful way to deliver a message to… https://t.co/9aSxXBugvq",206,880,848,4/22/2015 13:21,10/27/2020 11:26,0,"[{'text': 'Politics', 'indices': [0, 9]}, {'text': 'thumbs', 'indices': [37, 44]}]"
Amit_knc,"New Delhi, India","you have destroyed every possibility of self-growth by your own ignorance – your own dirty karma

#Politics #twitter #negative #critics",196,1025,97385,2/10/2015 11:50,10/27/2020 11:25,0,"[{'text': 'Politics', 'indices': [98, 107]}, {'text': 'twitter', 'indices': [108, 116]}, {'text': 'negative', 'indices': [117, 126]}, {'text': 'critics', 'indices': [127, 135]}]"
galwayad,"41/42 Eyre Square, Galway","#POLITICS Insider looks at #donaldtrump's assault on democracy and truth, and his flirtations with white supremacy,… https://t.co/K5g7v6d59b",510,25150,37820,4/10/2009 7:40,10/27/2020 11:25,0,"[{'text': 'POLITICS', 'indices': [0, 9]}, {'text': 'donaldtrump', 'indices': [27, 39]}]"
vessybgood,U.K. ,Rishi says we’re in this together #COVID19 #Covid19UK #COVIDIDIOTS #lockdown #lockdownUK  #economy @talkRADIO… https://t.co/aHFdLBpH7I,1877,1932,11802,1/21/2011 11:12,10/27/2020 11:25,0,"[{'text': 'COVID19', 'indices': [34, 42]}, {'text': 'Covid19UK', 'indices': [43, 53]}, {'text': 'COVIDIDIOTS', 'indices': [54, 66]}, {'text': 'lockdown', 'indices': [67, 76]}, {'text': 'lockdownUK', 'indices': [77, 88]}, {'text': 'economy', 'indices': [90, 98]}]"
to_sides,,@AmyMcGrathKY #Remember when you #VOTE: @senatemajldr pushed #SCOTUS over #stimulus because he cares more about… https://t.co/sX4ufrPPKG,0,3,702,5/16/2020 14:28,10/27/2020 11:24,0,"[{'text': 'Remember', 'indices': [14, 23]}, {'text': 'VOTE', 'indices': [33, 38]}, {'text': 'SCOTUS', 'indices': [61, 68]}, {'text': 'stimulus', 'indices': [74, 83]}]"
yonasongoldson,"St. Louis, Missouri","Now we have an opportunity not to point fingers and lay blame, but to seek enduring solutions.… https://t.co/twPz5g1vPA",166,102,723,2/10/2015 0:53,10/27/2020 11:23,0,[]
tikudz,,This is why you dont taunt a caged lion! Watch till the end! https://t.co/ZSFJna85w1 via @YouTube… https://t.co/nK8D5CY0wq,254,73,16164,4/14/2016 0:01,10/27/2020 11:23,1,[]
doncook66,"Islington, London",For once the bell end ringer has nothing to say !! #truth #labour #politics https://t.co/7Oe3c2vVYV,86,12,336,2/21/2015 2:32,10/27/2020 11:23,0,"[{'text': 'truth', 'indices': [51, 57]}, {'text': 'labour', 'indices': [58, 65]}, {'text': 'politics', 'indices': [66, 75]}]"
mixwelldixwell,,One thing we have to remember about this platform - 10% of its users are responsible for 80% of tweets and replies.… https://t.co/s47wTrXLu5,61,29,1324,8/17/2020 7:49,10/27/2020 11:22,0,[]
HotNewsNaija,Nigeria,"#OPENHEAVENSDAILYDEVOTIONAL FOR TUESDAY 27TH OCTOBER, 2020: LOOK DOWN ON NO ONE

#news #africa #putin #protests… https://t.co/FmRtILgigc",2236,3689,37270,2/8/2013 7:50,10/27/2020 11:22,0,"[{'text': 'OPENHEAVENSDAILYDEVOTIONAL', 'indices': [0, 27]}, {'text': 'news', 'indices': [81, 86]}, {'text': 'africa', 'indices': [87, 94]}, {'text': 'putin', 'indices': [95, 101]}, {'text': 'protests', 'indices': [102, 111]}]"
HotNewsNaija,Nigeria,"The #Protesters, The #Thugs And #Hoodlums &amp; The #Looters Of #Covid19Palliative, I Condemned Non!

#protests… https://t.co/pKfaicpneW",2236,3689,37270,2/8/2013 7:50,10/27/2020 11:21,0,"[{'text': 'Protesters', 'indices': [4, 15]}, {'text': 'Thugs', 'indices': [21, 27]}, {'text': 'Hoodlums', 'indices': [32, 41]}, {'text': 'Looters', 'indices': [52, 60]}, {'text': 'Covid19Palliative', 'indices': [64, 82]}, {'text': 'protests', 'indices': [102, 111]}]"
UKPolitics_b,Internet,"UK faces new legal challenge over arms sales to Saudi Arabia
https://t.co/gztbZIUtGt
 #UK #politics",4889,2716,37906,3/24/2017 17:37,10/27/2020 11:20,1,"[{'text': 'UK', 'indices': [86, 89]}, {'text': 'politics', 'indices': [90, 99]}]"
to_sides,,@harrisonjaime @LindseyGrahamSC Say #ByeLindsey! He is not what #SouthCarolinaVoters need. He pushed #SCOTUS but wo… https://t.co/2WQjnD2ybi,0,3,702,5/16/2020 14:28,10/27/2020 11:19,0,"[{'text': 'ByeLindsey', 'indices': [36, 47]}, {'text': 'SouthCarolinaVoters', 'indices': [64, 84]}, {'text': 'SCOTUS', 'indices': [101, 108]}]"
DCIRISHMUSEUM,"Washington, DC",How a #Biden #election win could shake up #US and ##Irish #celtic #economic ties #business #politics #America… https://t.co/7lxQmaycTH,4994,3272,44544,11/11/2011 17:49,10/27/2020 11:19,0,"[{'text': 'Biden', 'indices': [6, 12]}, {'text': 'election', 'indices': [13, 22]}, {'text': 'US', 'indices': [42, 45]}, {'text': 'Irish', 'indices': [51, 57]}, {'text': 'celtic', 'indices': [58, 65]}, {'text': 'economic', 'indices': [66, 75]}, {'text': 'business', 'indices': [81, 90]}, {'text': 'politics', 'indices': [91, 100]}, {'text': 'America', 'indices': [101, 109]}]"
BrendaRingWood1,,To all you politicians that say you are for prison reform... if you say it mean it! Do some something about it! Don… https://t.co/qSs8A06d4p,198,28,74,4/19/2020 20:34,10/27/2020 11:18,0,[]
Retree18,somewhere in the UK,@RebeccaH2030 Dear @labour @Conservatives @LibDems why are you not working together on #ClimateChange to meet the… https://t.co/kExm3wNU2Z,401,72,1520,4/19/2019 12:55,10/27/2020 11:17,0,"[{'text': 'ClimateChange', 'indices': [87, 101]}]"
GlobalMediaBuzz,"Manhattan, NY",An Anonymous Republican on Power vs. Contempt for Trump #media #politics #journalism #Trump ⁦@Olivianuzzi⁩ ⁦@NYMag⁩  https://t.co/KtP9RTzuc6,2328,2414,70798,7/29/2010 14:03,10/27/2020 11:17,1,"[{'text': 'media', 'indices': [56, 62]}, {'text': 'politics', 'indices': [63, 72]}, {'text': 'journalism', 'indices': [73, 84]}, {'text': 'Trump', 'indices': [85, 91]}]"
KeishaBlain,East Coast,"👉🏾Save the date! On Friday, November 13th, my webinar series for @CarrCenter on Social Justice Leaders continues w/… https://t.co/dxB3yIQXxP",1036,61894,68487,9/22/2014 3:15,10/27/2020 11:17,25,[]
